id,gid,x,y,v_x,v_y,radius,time
2,1,-1.131882,0.000000,-1.186693,0.000000,0.750000,1.300000
0,0,-7.802251,-1.005740,1.208187,-0.015070,0.750000,1.350000
1,0,-7.802251,1.005740,1.208187,0.015070,0.750000,1.350000
2,1,-1.191481,0.000000,-1.191969,0.000000,0.750000,1.350000
0,0,-7.741548,-1.006575,1.214068,-0.016697,0.750000,1.400000
1,0,-7.741548,1.006575,1.214068,0.016697,0.750000,1.400000
2,1,-1.251289,0.000000,-1.196172,0.000000,0.750000,1.400000
0,0,-7.680594,-1.007498,1.219066,-0.018461,0.750000,1.450000
1,0,-7.680594,1.007498,1.219066,0.018461,0.750000,1.450000
2,1,-1.311257,0.000000,-1.199365,0.000000,0.750000,1.450000
0,0,-7.619432,-1.008517,1.223246,-0.020378,0.750000,1.500000
1,0,-7.619432,1.008517,1.223246,0.020378,0.750000,1.500000
2,1,-1.371337,0.000000,-1.201600,0.000000,0.750000,1.500000
0,0,-7.558099,-1.009640,1.226661,-0.022466,0.750000,1.550000
1,0,-7.558099,1.009640,1.226661,0.022466,0.750000,1.550000
2,1,-1.431483,0.000000,-1.202919,0.000000,0.750000,1.550000
0,0,-7.496631,-1.010878,1.229359,-0.024742,0.750000,1.600000
1,0,-7.496631,1.010878,1.229359,0.024742,0.750000,1.600000
2,1,-1.491651,0.000000,-1.203357,0.000000,0.750000,1.600000
0,0,-7.435062,-1.012239,1.231380,-0.027231,0.750000,1.650000
1,0,-7.435062,1.012239,1.231380,0.027231,0.750000,1.650000
2,1,-1.551798,0.000000,-1.202934,0.000000,0.750000,1.650000
0,0,-7.373424,-1.013737,1.232755,-0.029956,0.750000,1.700000
1,0,-7.373424,1.013737,1.232755,0.029956,0.750000,1.700000
2,1,-1.611881,0.000000,-1.201667,0.000000,0.750000,1.700000
0,0,-7.311749,-1.015384,1.233510,-0.032948,0.750000,1.750000
1,0,-7.311749,1.015384,1.233510,0.032948,0.750000,1.750000
2,1,-1.671859,0.000000,-1.199561,0.000000,0.750000,1.750000
0,0,-7.250066,-1.017196,1.233663,-0.036239,0.750000,1.800000
1,0,-7.250066,1.017196,1.233663,0.036239,0.750000,1.800000
