id,gid,x,y,v_x,v_y,radius,time
0,0,-8.993500,-1.000000,0.130000,0.000000,0.750000,0.050000
1,0,-8.993500,1.000000,0.130000,0.000000,0.750000,0.050000
2,1,-0.006500,0.000000,-0.130000,0.000000,0.750000,0.050000
0,0,-8.981150,-1.000000,0.247000,-0.000000,0.750000,0.100000
1,0,-8.981150,1.000000,0.247000,0.000000,0.750000,0.100000
2,1,-0.018850,0.000000,-0.247000,0.000000,0.750000,0.100000
0,0,-8.963535,-1.025000,0.352297,-0.500000,0.750000,0.150000
1,0,-8.963535,1.025000,0.352297,0.500000,0.750000,0.150000
2,1,-0.036465,0.000000,-0.352294,0.000000,0.750000,0.150000
0,0,-8.941182,-1.047491,0.447067,-0.449819,0.750000,0.200000
1,0,-8.941182,1.047491,0.447067,0.449819,0.750000,0.200000
2,1,-0.058818,0.000000,-0.447065,0.000000,0.750000,0.200000
0,0,-8.914564,-1.067716,0.532360,-0.404493,0.750000,0.250000
1,0,-8.914564,1.067716,0.532360,0.404493,0.750000,0.250000
2,1,-0.085436,0.000000,-0.532358,0.000000,0.750000,0.250000
0,0,-8.884108,-1.085893,0.609123,-0.363552,0.750000,0.300000
1,0,-8.884108,1.085893,0.609123,0.363552,0.750000,0.300000
2,1,-0.115892,0.000000,-0.609122,0.000000,0.750000,0.300000
0,0,-8.850197,-1.102222,0.678209,-0.326573,0.750000,0.350000
1,0,-8.850197,1.102222,0.678209,0.326573,0.750000,0.350000
2,1,-0.149802,0.000000,-0.678210,0.000000,0.750000,0.350000
0,0,-8.813178,-1.116880,0.740386,-0.293171,0.750000,0.400000
1,0,-8.813178,1.116880,0.740386,0.293171,0.750000,0.400000
2,1,-0.186822,0.000000,-0.740389,0.000000,0.750000,0.400000
0,0,-8.773361,-1.130030,0.796345,-0.263001,0.750000,0.450000
1,0,-8.773361,1.130030,0.796345,0.263001,0.750000,0.450000
2,1,-0.226639,0.000000,-0.796350,0.000000,0.750000,0.450000
0,0,-8.731025,-1.141818,0.846707,-0.235750,0.750000,0.500000
1,0,-8.731025,1.141818,0.846707,0.235750,0.750000,0.500000
2,1,-0.268975,0.000000,-0.846715,0.000000,0.750000,0.500000
0,0,-8.686424,-1.152375,0.892032,-0.211135,0.750000,0.550000
1,0,-8.686424,1.152375,0.892032,0.211135,0.750000,0.550000
2,1,-0.313577,0.000000,-0.892044,0.000000,0.750000,0.550000
0,0,-8.639782,-1.161820,0.932824,-0.188902,0.750000,0.600000
