id,gid,x,y,v_x,v_y,radius,time
22,1,7.110843,2.277909,-0.005627,-0.438548,0.200000,0.200000
23,1,9.071344,-3.133002,-0.129107,-0.428022,0.200000,0.200000
24,1,5.316520,5.432351,0.048498,-0.436359,0.200000,0.200000
25,1,8.402518,-2.087577,-0.078846,-0.444772,0.200000,0.200000
26,1,6.822606,6.509495,0.004863,-0.447037,0.200000,0.200000
27,1,5.125775,1.223437,-0.403062,0.107818,0.200000,0.200000
28,1,4.819096,2.965099,0.070079,-0.435449,0.200000,0.200000
29,1,4.753362,0.734717,-0.333858,0.059958,0.200000,0.200000
30,1,7.600460,3.388509,-0.020459,-0.439920,0.200000,0.200000
31,1,7.267329,-4.404872,-0.055268,-0.453558,0.200000,0.200000
32,1,5.649922,2.183889,0.033024,-0.408553,0.200000,0.200000
33,1,7.973556,5.305436,-0.028984,-0.445667,0.200000,0.200000
34,1,4.934438,6.578132,0.055652,-0.441740,0.200000,0.200000
35,1,9.244532,3.680074,0.337070,-0.705748,0.200000,0.200000
36,1,6.197971,4.149096,0.001902,-0.454225,0.200000,0.200000
37,1,8.486130,3.822557,-0.382140,-0.323433,0.200000,0.200000
38,1,9.132446,4.574629,-0.067239,-0.433638,0.200000,0.200000
39,1,6.799537,8.809685,0.004764,-0.447045,0.200000,0.200000
0,0,10.087279,0.354403,-0.450931,-0.003012,0.200000,0.250000
1,0,12.463205,0.587508,-0.529317,-0.028941,0.200000,0.250000
2,0,7.295789,-0.089459,-0.242199,0.036168,0.200000,0.250000
3,0,6.653396,-0.921582,-0.810478,-0.331212,0.200000,0.250000
4,0,8.859676,0.782749,-0.004330,0.344010,0.200000,0.250000
5,0,5.229990,0.479030,-0.133373,-0.213245,0.200000,0.250000
6,0,13.639457,-1.070283,0.053643,-0.474958,0.200000,0.250000
7,0,10.775207,-0.169112,-0.525876,0.003468,0.200000,0.250000
8,0,13.206754,-0.510910,-0.946572,0.508628,0.200000,0.250000
9,0,7.918142,-0.264496,-0.302187,0.056113,0.200000,0.250000
10,0,6.892916,0.240896,0.112227,0.436790,0.200000,0.250000
11,0,14.675662,-0.688277,-0.530876,0.018542,0.200000,0.250000
12,0,13.259179,0.508521,-0.808132,-0.371924,0.200000,0.250000
13,0,8.454387,0.117142,-0.524139,0.112694,0.200000,0.250000
14,0,6.748495,-0.463760,-0.943572,-0.995437,0.200000,0.250000
15,0,13.632859,1.103164,-0.081851,0.339158,0.200000,0.250000
16,0,6.371268,0.077089,-0.354748,-0.008538,0.200000,0.250000
17,0,6.723678,0.952971,0.027129,0.123339,0.200000,0.250000
18,0,9.421033,-0.442931,-0.455216,-0.058524,0.200000,0.250000
19,0,7.263256,-0.920811,-0.462294,-0.332765,0.200000,0.250000
20,1,7.284429,7.629380,-0.097359,-0.523135,0.200000,0.250000
21,1,8.349850,-4.277618,-0.107932,-0.515237,0.200000,0.250000
22,1,7.111495,2.255723,0.013048,-0.443712,0.200000,0.250000
23,1,9.063657,-3.158487,-0.153739,-0.509681,0.200000,0.250000
24,1,5.319391,5.406300,0.057416,-0.521016,0.200000,0.250000
25,1,8.397835,-2.113992,-0.093651,-0.528300,0.200000,0.250000
26,1,6.822899,6.482890,0.005873,-0.532111,0.200000,0.250000
27,1,5.108707,1.221877,-0.341343,-0.031188,0.200000,0.250000
28,1,4.822532,2.940006,0.068710,-0.501855,0.200000,0.250000
29,1,4.731995,0.737182,-0.427342,0.049293,0.200000,0.250000
30,1,7.599061,3.362524,-0.027986,-0.519706,0.200000,0.250000
31,1,7.264532,-4.431775,-0.055946,-0.538054,0.200000,0.250000
32,1,5.626573,2.172687,-0.466976,-0.224034,0.200000,0.250000
33,1,7.971787,5.278945,-0.035373,-0.529811,0.200000,0.250000
34,1,4.937732,6.551806,0.065874,-0.526521,0.200000,0.250000
35,1,9.257569,3.644373,0.260738,-0.714033,0.200000,0.250000
36,1,6.198307,4.122227,0.006708,-0.537371,0.200000,0.250000
37,1,8.468238,3.801540,-0.357823,-0.420344,0.200000,0.250000
38,1,9.128734,4.549000,-0.074241,-0.512596,0.200000,0.250000
39,1,6.799820,8.783068,0.005673,-0.532333,0.200000,0.250000
0,0,10.060779,0.353848,-0.530009,-0.011107,0.200000,0.300000
1,0,12.415372,0.611061,-0.956661,0.471059,0.200000,0.300000
2,0,7.258679,-0.062650,-0.742199,0.536168,0.200000,0.300000
3,0,6.587872,-0.963142,-1.310478,-0.831212,0.200000,0.300000
4,0,8.852991,0.797697,-0.133692,0.298950,0.200000,0.300000
5,0,5.217565,0.469069,-0.248504,-0.199226,0.200000,0.300000
6,0,13.635382,-1.091283,-0.081503,-0.420012,0.200000,0.300000
7,0,10.745116,-0.168987,-0.601836,0.002510,0.200000,0.300000
8,0,13.134426,-0.510478,-1.446572,0.008628,0.200000,0.300000
9,0,7.928033,-0.286691,0.197813,-0.443887,0.200000,0.300000
10,0,6.923527,0.237736,0.612227,-0.063210,0.200000,0.300000
11,0,14.645276,-0.687215,-0.607709,0.021233,0.200000,0.300000
12,0,13.243772,0.514925,-0.308132,0.128076,0.200000,0.300000
13,0,8.424301,0.122157,-0.601721,0.100293,0.200000,0.300000
14,0,6.726316,-0.488532,-0.443572,-0.495437,0.200000,0.300000
15,0,13.622687,1.118042,-0.203438,0.297559,0.200000,0.300000
16,0,6.348804,0.076661,-0.449290,-0.008566,0.200000,0.300000
17,0,6.700035,0.984138,-0.472871,0.623339,0.200000,0.300000
18,0,9.394182,-0.445321,-0.537023,-0.047806,0.200000,0.300000
19,0,7.235971,-0.935298,-0.545696,-0.289755,0.200000,0.300000
20,1,7.278858,7.599449,-0.111433,-0.598622,0.200000,0.300000
21,1,8.343501,-4.307130,-0.126986,-0.590241,0.200000,0.300000
22,1,7.130682,2.250065,0.383728,-0.113171,0.200000,0.300000
23,1,9.054862,-3.187645,-0.175907,-0.583174,0.200000,0.300000
24,1,5.322655,5.376436,0.065271,-0.597279,0.200000,0.300000
25,1,8.392487,-2.144166,-0.106975,-0.603474,0.200000,0.300000
26,1,6.823203,6.452557,0.006072,-0.606656,0.200000,0.300000
27,1,5.088116,1.199777,-0.411828,-0.441998,0.200000,0.300000
28,1,4.820285,2.929132,-0.044942,-0.217477,0.200000,0.300000
29,1,4.713809,0.733293,-0.363715,-0.077785,0.200000,0.300000
30,1,7.599769,3.336295,0.014162,-0.524566,0.200000,0.300000
31,1,7.261706,-4.462480,-0.056520,-0.614103,0.200000,0.300000
32,1,5.628225,2.136485,0.033024,-0.724034,0.200000,0.300000
33,1,7.970152,5.249020,-0.032708,-0.598493,0.200000,0.300000
34,1,4.941487,6.521664,0.075096,-0.602831,0.200000,0.300000
35,1,9.266671,3.608638,0.182057,-0.714694,0.200000,0.300000
36,1,6.198299,4.091183,-0.000153,-0.620878,0.200000,0.300000
37,1,8.451693,3.777706,-0.330901,-0.476663,0.200000,0.300000
38,1,9.124352,4.520491,-0.087646,-0.570163,0.200000,0.300000
39,1,6.800140,8.752627,0.006400,-0.608830,0.200000,0.300000
0,0,10.024933,0.363603,-0.716925,0.195116,0.200000,0.350000
1,0,12.366867,0.631580,-0.970109,0.410377,0.200000,0.350000
2,0,7.246569,-0.060842,-0.242199,0.036168,0.200000,0.350000
3,0,6.522423,-1.000009,-1.308983,-0.737323,0.200000,0.350000
4,0,8.844320,0.807183,-0.173424,0.189720,0.200000,0.350000
5,0,5.216968,0.446302,-0.011944,-0.455336,0.200000,0.350000
6,0,13.625227,-1.109805,-0.203088,-0.370443,0.200000,0.350000
7,0,10.729547,-0.189650,-0.311371,-0.413259,0.200000,0.350000
8,0,13.069700,-0.514353,-1.294512,-0.077487,0.200000,0.350000
9,0,7.930434,-0.306520,0.048023,-0.396585,0.200000,0.350000
10,0,6.929139,0.259575,0.112227,0.436790,0.200000,0.350000
11,0,14.611642,-0.686689,-0.672680,0.010523,0.200000,0.350000
12,0,13.223520,0.520590,-0.405043,0.113297,0.200000,0.350000
13,0,8.419215,0.142667,-0.101721,0.410215,0.200000,0.350000
14,0,6.679138,-0.488304,-0.943572,0.004563,0.200000,0.350000
15,0,13.607049,1.131051,-0.312756,0.260182,0.200000,0.350000
16,0,6.322085,0.076232,-0.534367,-0.008588,0.200000,0.350000
17,0,6.672278,1.011643,-0.555126,0.550109,0.200000,0.350000
18,0,9.361497,-0.447907,-0.653705,-0.051709,0.200000,0.350000
19,0,7.233686,-0.974786,-0.045696,-0.789755,0.200000,0.350000
20,1,7.272685,7.566466,-0.123451,-0.659661,0.200000,0.350000
21,1,8.336294,-4.340017,-0.144146,-0.657741,0.200000,0.350000
22,1,7.163361,2.219406,0.653588,-0.613171,0.200000,0.350000
23,1,9.045069,-3.220111,-0.195859,-0.649318,0.200000,0.350000
24,1,5.326263,5.343242,0.072160,-0.663874,0.200000,0.350000
25,1,8.386538,-2.177723,-0.118967,-0.671132,0.200000,0.350000
26,1,6.823082,6.418829,-0.002414,-0.674562,0.200000,0.350000
27,1,5.092525,1.202678,0.088172,0.058002,0.200000,0.350000
28,1,4.818442,2.917776,-0.036847,-0.227113,0.200000,0.350000
29,1,4.670623,0.704403,-0.863715,-0.577785,0.200000,0.350000
30,1,7.575477,3.335067,-0.485838,-0.024566,0.200000,0.350000
31,1,7.258856,-4.496607,-0.057005,-0.682547,0.200000,0.350000
32,1,5.604876,2.117243,-0.466976,-0.384846,0.200000,0.350000
33,1,7.966283,5.216373,-0.077371,-0.652941,0.200000,0.350000
34,1,4.945660,6.488088,0.083463,-0.671523,0.200000,0.350000
35,1,9.273497,3.571407,0.136516,-0.744613,0.200000,0.350000
36,1,6.198449,4.056765,0.003001,-0.688373,0.200000,0.350000
37,1,8.435885,3.750115,-0.316170,-0.551824,0.200000,0.350000
38,1,9.118646,4.489679,-0.114117,-0.616244,0.200000,0.350000
39,1,6.800498,8.718730,0.007145,-0.677939,0.200000,0.350000
0,0,10.004089,0.362911,-0.416875,-0.013849,0.200000,0.400000
1,0,12.318012,0.649551,-0.977096,0.359428,0.200000,0.400000
2,0,7.229102,-0.059377,-0.349330,0.029292,0.200000,0.400000
3,0,6.457043,-1.032626,-1.307598,-0.652351,0.200000,0.400000
4,0,8.860649,0.841669,0.326576,0.689720,0.200000,0.400000
5,0,5.191371,0.448535,-0.511944,0.044664,0.200000,0.400000
6,0,13.609603,-1.126091,-0.312487,-0.325713,0.200000,0.400000
7,0,10.709857,-0.208150,-0.393811,-0.370016,0.200000,0.400000
8,0,13.005522,-0.517902,-1.283569,-0.070994,0.200000,0.400000
9,0,7.925126,-0.324235,-0.106169,-0.354293,0.200000,0.400000
10,0,6.921747,0.280806,-0.147824,0.424617,0.200000,0.400000
11,0,14.574876,-0.685988,-0.735332,0.014019,0.200000,0.400000
12,0,13.198780,0.525475,-0.494807,0.097707,0.200000,0.400000
13,0,8.389129,0.138178,-0.601721,-0.089785,0.200000,0.400000
14,0,6.656959,-0.513076,-0.443572,-0.495437,0.200000,0.400000
15,0,13.586526,1.142427,-0.410451,0.227534,0.200000,0.400000
16,0,6.292729,0.074939,-0.587131,-0.025854,0.200000,0.400000
17,0,6.640822,1.035837,-0.629128,0.483873,0.200000,0.400000
18,0,9.324351,-0.449485,-0.742918,-0.031566,0.200000,0.400000
19,0,7.224811,-1.009648,-0.177495,-0.697233,0.200000,0.400000
20,1,7.266005,7.530652,-0.133599,-0.716277,0.200000,0.400000
21,1,8.328314,-4.375942,-0.159603,-0.718489,0.200000,0.400000
22,1,7.173961,2.213748,0.211994,-0.113171,0.200000,0.400000
23,1,9.034378,-3.255553,-0.213815,-0.708847,0.200000,0.400000
24,1,5.328755,5.306989,0.049847,-0.725064,0.200000,0.400000
25,1,8.381124,-2.214833,-0.108289,-0.742213,0.200000,0.400000
26,1,6.822567,6.382038,-0.010308,-0.735826,0.200000,0.400000
27,1,5.121145,1.180578,0.572400,-0.441998,0.200000,0.400000
28,1,4.817773,2.901237,-0.013384,-0.330788,0.200000,0.400000
29,1,4.633138,0.672052,-0.749701,-0.647034,0.200000,0.400000
30,1,7.557120,3.327799,-0.367138,-0.145356,0.200000,0.400000
31,1,7.255985,-4.533815,-0.057414,-0.744155,0.200000,0.400000
32,1,5.556527,2.123001,-0.966976,0.115154,0.200000,0.400000
33,1,7.961508,5.181267,-0.095510,-0.702136,0.200000,0.400000
34,1,4.949981,6.451867,0.086411,-0.724425,0.200000,0.400000
35,1,9.277315,3.531930,0.076354,-0.789542,0.200000,0.400000
36,1,6.199059,4.019529,0.012201,-0.744715,0.200000,0.400000
37,1,8.422557,3.723575,-0.266551,-0.530798,0.200000,0.400000
38,1,9.111540,4.456747,-0.142114,-0.658651,0.200000,0.400000
39,1,6.800714,8.681764,0.004330,-0.739325,0.200000,0.400000
0,0,9.978840,0.361993,-0.504981,-0.018348,0.200000,0.450000
1,0,12.268934,0.665233,-0.981555,0.313634,0.200000,0.450000
2,0,7.186636,-0.052823,-0.849330,0.131084,0.200000,0.450000
3,0,6.391728,-1.061398,-1.306313,-0.575446,0.200000,0.450000
4,0,8.868379,0.866445,0.154610,0.495533,0.200000,0.450000
5,0,5.161839,0.450260,-0.590624,0.034482,0.200000,0.450000
6,0,13.589063,-1.140357,-0.410792,-0.285315,0.200000,0.450000
7,0,10.686060,-0.224722,-0.475936,-0.331435,0.200000,0.450000
8,0,12.941796,-0.521264,-1.274512,-0.067223,0.200000,0.450000
9,0,7.913628,-0.340024,-0.229957,-0.315787,0.200000,0.450000
10,0,6.908563,0.299138,-0.263685,0.366645,0.200000,0.450000
11,0,14.535290,-0.685129,-0.791719,0.017170,0.200000,0.450000
12,0,13.170072,0.529637,-0.574165,0.083231,0.200000,0.450000
13,0,8.379646,0.131522,-0.189665,-0.133125,0.200000,0.450000
14,0,6.630505,-0.535084,-0.529089,-0.440177,0.200000,0.450000
15,0,13.561671,1.152428,-0.497100,0.200005,0.200000,0.450000
16,0,6.259808,0.073733,-0.658415,-0.024131,0.200000,0.450000
17,0,6.615764,1.056300,-0.501163,0.409261,0.200000,0.450000
18,0,9.294162,-0.460300,-0.603773,-0.216312,0.200000,0.450000
19,0,7.210346,-1.040488,-0.289304,-0.616809,0.200000,0.450000
20,1,7.258801,7.492375,-0.144090,-0.765551,0.200000,0.450000
21,1,8.319637,-4.414599,-0.173524,-0.773159,0.200000,0.450000
22,1,7.183043,2.199588,0.181646,-0.283184,0.200000,0.450000
23,1,9.022879,-3.293675,-0.229976,-0.762424,0.200000,0.450000
24,1,5.331657,5.267903,0.058048,-0.781711,0.200000,0.450000
25,1,8.375115,-2.254633,-0.120169,-0.795993,0.200000,0.450000
26,1,6.821588,6.342412,-0.019580,-0.792520,0.200000,0.450000
27,1,5.141238,1.161801,0.401860,-0.375542,0.200000,0.450000
28,1,4.842104,2.909698,0.486616,0.169212,0.200000,0.450000
29,1,4.600809,0.636589,-0.646584,-0.709246,0.200000,0.450000
30,1,7.540518,3.314637,-0.332042,-0.263253,0.200000,0.450000
31,1,7.253097,-4.573795,-0.057754,-0.799597,0.200000,0.450000
32,1,5.483178,2.103759,-1.466976,-0.384846,0.200000,0.450000
33,1,7.956734,5.143356,-0.095469,-0.758210,0.200000,0.450000
34,1,4.954389,6.413015,0.088164,-0.777030,0.200000,0.450000
35,1,9.278851,3.492423,0.030717,-0.790133,0.200000,0.450000
36,1,6.196648,3.984175,-0.048222,-0.707076,0.200000,0.450000
37,1,8.410230,3.694936,-0.246553,-0.572779,0.200000,0.450000
38,1,9.102582,4.422277,-0.179173,-0.689401,0.200000,0.450000
39,1,6.800978,8.641994,0.005284,-0.795385,0.200000,0.450000
0,0,9.949687,0.360905,-0.583054,-0.021771,0.200000,0.500000
1,0,12.219779,0.678993,-0.983108,0.275197,0.200000,0.500000
2,0,7.149586,-0.071269,-0.740991,-0.368916,0.200000,0.500000
3,0,6.326472,-1.086690,-1.305121,-0.505841,0.200000,0.500000
4,0,8.866707,0.883993,-0.033443,0.350947,0.200000,0.500000
5,0,5.125911,0.451304,-0.718560,0.020882,0.200000,0.500000
6,0,13.564101,-1.152803,-0.499242,-0.248932,0.200000,0.500000
7,0,10.658401,-0.239559,-0.553171,-0.296742,0.200000,0.500000
8,0,12.879002,-0.526084,-1.255873,-0.096414,0.200000,0.500000
9,0,7.877130,-0.359914,-0.729957,-0.397804,0.200000,0.500000
10,0,6.889975,0.314239,-0.371753,0.302007,0.200000,0.500000
11,0,14.493168,-0.684129,-0.842430,0.020006,0.200000,0.500000
12,0,13.137563,0.532925,-0.650170,0.065772,0.200000,0.500000
13,0,8.364916,0.125619,-0.294596,-0.118058,0.200000,0.500000
14,0,6.600203,-0.554594,-0.606042,-0.390184,0.200000,0.500000
15,0,13.533002,1.161314,-0.573385,0.177725,0.200000,0.500000
16,0,6.223680,0.072604,-0.722571,-0.022569,0.200000,0.500000
17,0,6.586738,1.074128,-0.580512,0.356562,0.200000,0.500000
18,0,9.288973,-0.460081,-0.103773,0.004396,0.200000,0.500000
19,0,7.190851,-1.067693,-0.389904,-0.544090,0.200000,0.500000
20,1,7.251088,7.451840,-0.154251,-0.810697,0.200000,0.500000
21,1,8.319911,-4.450331,0.005464,-0.714623,0.200000,0.500000
22,1,7.191027,2.180223,0.159676,-0.387314,0.200000,0.500000
23,1,9.010653,-3.334207,-0.244520,-0.810643,0.200000,0.500000
24,1,5.334254,5.227135,0.051942,-0.815360,0.200000,0.500000
25,1,8.368572,-2.296853,-0.130877,-0.844392,0.200000,0.500000
26,1,6.820833,6.300562,-0.015104,-0.836993,0.200000,0.500000
27,1,5.155755,1.153170,0.290350,-0.172611,0.200000,0.500000
28,1,4.863833,2.909758,0.434585,0.001216,0.200000,0.500000
