id,gid,x,y,v_x,v_y,radius,time
3,3,-4.921972,4.922180,0.859877,-0.859565,0.500000,1.200000
4,4,-7.076089,-0.000821,1.074326,-0.003843,0.500000,1.200000
5,5,-4.907950,-4.907894,0.873609,0.876652,0.500000,1.200000
6,6,0.003325,-6.913732,0.010012,1.271061,0.500000,1.200000
7,7,4.999817,-5.000458,-0.767593,0.764971,0.500000,1.200000
0,0,6.906944,-0.000041,-1.220923,-0.001546,0.500000,1.250000
1,1,4.976399,4.978372,-0.752718,-0.747764,0.500000,1.250000
2,2,0.001738,6.865303,0.004178,-1.263921,0.500000,1.250000
3,3,-4.878608,4.878833,0.867276,-0.866938,0.500000,1.250000
4,4,-7.021980,-0.001040,1.082173,-0.004377,0.500000,1.250000
5,5,-4.863917,-4.863685,0.880651,0.884189,0.500000,1.250000
6,6,0.003835,-6.849654,0.010193,1.281576,0.500000,1.250000
7,7,4.961119,-4.961907,-0.773958,0.771022,0.500000,1.250000
0,0,6.845451,-0.000068,-1.229862,-0.000548,0.500000,1.300000
1,1,4.938436,4.940639,-0.759255,-0.754666,0.500000,1.300000
2,2,0.001965,6.801629,0.004551,-1.273478,0.500000,1.300000
3,3,-4.834911,4.835155,0.873942,-0.873573,0.500000,1.300000
4,4,-6.967532,-0.001284,1.088975,-0.004897,0.500000,1.300000
5,5,-4.819571,-4.819137,0.886919,0.890964,0.500000,1.300000
6,6,0.004356,-6.785104,0.010435,1.290989,0.500000,1.300000
7,7,4.922137,-4.923088,-0.779639,0.776376,0.500000,1.300000
0,0,6.783395,-0.000224,-1.241127,-0.003113,0.500000,1.350000
1,1,4.900503,4.902947,-0.758661,-0.753830,0.500000,1.350000
2,2,0.002212,6.737527,0.004939,-1.282051,0.500000,1.350000
3,3,-4.790913,4.791178,0.879956,-0.879534,0.500000,1.350000
4,4,-6.912791,-0.001554,1.094808,-0.005400,0.500000,1.350000
5,5,-4.774947,-4.774284,0.892490,0.897052,0.500000,1.350000
6,6,0.004893,-6.720134,0.010737,1.299408,0.500000,1.350000
7,7,4.882902,-4.884033,-0.784703,0.781104,0.500000,1.350000
0,0,6.720993,-0.000315,-1.248039,-0.001836,0.500000,1.400000
1,1,4.862274,4.864945,-0.764570,-0.760057,0.500000,1.400000
2,2,0.002480,6.673040,0.005354,-1.289730,0.500000,1.400000
3,3,-4.746643,4.746932,0.885393,-0.884922,0.500000,1.400000
4,4,-6.857805,-0.001849,1.099730,-0.005884,0.500000,1.400000
5,5,-4.730075,-4.729158,0.897430,0.902523,0.500000,1.400000
6,6,0.005448,-6.654787,0.011090,1.306928,0.500000,1.400000
7,7,4.843441,-4.844770,-0.789204,0.785251,0.500000,1.400000
0,0,6.658281,-0.000347,-1.254248,-0.000631,0.500000,1.450000
1,1,4.823781,4.826662,-0.769872,-0.765645,0.500000,1.450000
2,2,0.002769,6.608209,0.005785,-1.296614,0.500000,1.450000
3,3,-4.702127,4.702444,0.890326,-0.889761,0.500000,1.450000
4,4,-6.802616,-0.002166,1.103775,-0.006344,0.500000,1.450000
5,5,-4.684985,-4.683786,0.901800,0.907437,0.500000,1.450000
6,6,0.006023,-6.589105,0.011498,1.313640,0.500000,1.450000
7,7,4.803781,-4.805326,-0.793201,0.788886,0.500000,1.450000
0,0,6.595289,-0.000321,-1.259826,0.000512,0.500000,1.500000
1,1,4.785049,4.788130,-0.774630,-0.770655,0.500000,1.500000
2,2,0.003081,6.543070,0.006237,-1.302784,0.500000,1.500000
3,3,-4.657386,4.657738,0.894830,-0.894108,0.500000,1.500000
4,4,-6.747269,-0.002504,1.106943,-0.006771,0.500000,1.500000
5,5,-4.639703,-4.638194,0.905653,0.911850,0.500000,1.500000
6,6,0.006621,-6.523124,0.011960,1.319623,0.500000,1.500000
7,7,4.763944,-4.765723,-0.796744,0.792057,0.500000,1.500000
0,0,6.532047,-0.000241,-1.264837,0.001600,0.500000,1.550000
1,1,4.746105,4.749372,-0.778896,-0.775144,0.500000,1.550000
2,2,0.003417,6.477654,0.006714,-1.308313,0.500000,1.550000
3,3,-4.612436,4.612837,0.898996,-0.898019,0.500000,1.550000
4,4,-6.691811,-0.002862,1.109162,-0.007154,0.500000,1.550000
5,5,-4.594251,-4.592403,0.909040,0.915812,0.500000,1.550000
6,6,0.007244,-6.456877,0.012473,1.324947,0.500000,1.550000
7,7,4.723950,-4.725983,-0.799875,0.794807,0.500000,1.550000
0,0,6.468581,-0.000109,-1.269337,0.002642,0.500000,1.600000
1,1,4.706969,4.710414,-0.782719,-0.779163,0.500000,1.600000
2,2,0.003778,6.411991,0.007224,-1.313270,0.500000,1.600000
3,3,-4.567287,4.567760,0.902975,-0.901545,0.500000,1.600000
4,4,-6.636303,-0.003235,1.110156,-0.007466,0.500000,1.600000
5,5,-4.548650,-4.546435,0.912001,0.919367,0.500000,1.600000
6,6,0.007896,-6.390393,0.013036,1.329676,0.500000,1.600000
7,7,4.683819,-4.686124,-0.802631,0.797172,0.500000,1.600000
0,0,6.404778,-0.000083,-1.276057,0.000528,0.500000,1.650000
1,1,4.667929,4.671588,-0.780787,-0.776525,0.500000,1.650000
2,2,0.004167,6.346105,0.007785,-1.317723,0.500000,1.650000
