id,gid,x,y,v_x,v_y,radius,time
1,1,5.429552,5.429558,-0.588542,-0.588492,0.500000,0.600000
2,2,0.000120,7.621952,0.000310,-0.978857,0.500000,0.600000
3,3,-5.397640,5.397651,0.670910,-0.671309,0.500000,0.600000
4,4,-7.672753,0.000075,0.847142,0.000179,0.500000,0.600000
5,5,-5.392549,-5.392692,0.684406,0.684055,0.500000,0.600000
6,6,0.000078,-7.616738,0.000416,0.992375,0.500000,0.600000
7,7,5.424889,-5.424683,-0.600624,0.601026,0.500000,0.600000
0,0,7.587322,0.000133,-0.978936,0.000285,0.500000,0.650000
1,1,5.398968,5.398976,-0.611685,-0.611647,0.500000,0.650000
2,2,0.000134,7.571085,0.000293,-1.017343,0.500000,0.650000
3,3,-5.362780,5.362759,0.697194,-0.697840,0.500000,0.650000
4,4,-7.628736,0.000076,0.880351,0.000034,0.500000,0.650000
5,5,-5.356989,-5.357144,0.711198,0.710971,0.500000,0.650000
6,6,0.000107,-7.565165,0.000580,1.031470,0.500000,0.650000
7,7,5.393682,-5.393456,-0.624145,0.624543,0.500000,0.650000
0,0,7.536714,0.000148,-1.012165,0.000291,0.500000,0.700000
1,1,5.367343,5.367352,-0.632513,-0.632481,0.500000,0.700000
2,2,0.000155,7.518490,0.000412,-1.051894,0.500000,0.700000
3,3,-5.326733,5.326685,0.720938,-0.721470,0.500000,0.700000
4,4,-7.583236,0.000084,0.909984,0.000158,0.500000,0.700000
5,5,-5.320220,-5.320388,0.735371,0.735109,0.500000,0.700000
6,6,0.000144,-7.511830,0.000753,1.066702,0.500000,0.700000
7,7,5.361414,-5.361173,-0.645358,0.645655,0.500000,0.700000
0,0,7.484611,0.000162,-1.042062,0.000289,0.500000,0.750000
1,1,5.334788,5.334800,-0.651087,-0.651031,0.500000,0.750000
2,2,0.000174,7.464331,0.000380,-1.083185,0.500000,0.750000
3,3,-5.289614,5.289550,0.742382,-0.742711,0.500000,0.750000
4,4,-7.536401,0.000093,0.936706,0.000168,0.500000,0.750000
5,5,-5.282367,-5.282549,0.757069,0.756786,0.500000,0.750000
6,6,0.000178,-7.456919,0.000678,1.098220,0.500000,0.750000
7,7,5.328201,-5.327946,-0.664258,0.664555,0.500000,0.750000
0,0,7.431141,0.000178,-1.069402,0.000312,0.500000,0.800000
1,1,5.301394,5.301423,-0.667891,-0.667549,0.500000,0.800000
2,2,0.000192,7.408764,0.000370,-1.111340,0.500000,0.800000
3,3,-5.251533,5.251455,0.761633,-0.761908,0.500000,0.800000
4,4,-7.488371,0.000108,0.960596,0.000304,0.500000,0.800000
5,5,-5.243535,-5.243735,0.776643,0.776284,0.500000,0.800000
6,6,0.000208,-7.400586,0.000596,1.126647,0.500000,0.800000
7,7,5.294125,-5.293855,-0.681512,0.681814,0.500000,0.800000
0,0,7.376463,0.000193,-1.093551,0.000303,0.500000,0.850000
1,1,5.267237,5.267283,-0.683124,-0.682799,0.500000,0.850000
2,2,0.000219,7.351940,0.000531,-1.136478,0.500000,0.850000
3,3,-5.212586,5.212496,0.778941,-0.779176,0.500000,0.850000
4,4,-7.439265,0.000122,0.982126,0.000289,0.500000,0.850000
5,5,-5.203821,-5.204041,0.794263,0.793881,0.500000,0.850000
6,6,0.000224,-7.342970,0.000316,1.152332,0.500000,0.850000
7,7,5.259288,-5.259004,-0.696748,0.697014,0.500000,0.850000
0,0,7.320694,0.000199,-1.115381,0.000112,0.500000,0.900000
1,1,5.232409,5.232472,-0.696574,-0.696210,0.500000,0.900000
2,2,0.000240,7.293967,0.000411,-1.159471,0.500000,0.900000
3,3,-5.172858,5.172759,0.794552,-0.794735,0.500000,0.900000
4,4,-7.389190,0.000136,1.001491,0.000270,0.500000,0.900000
5,5,-5.163325,-5.163552,0.809923,0.809766,0.500000,0.900000
6,6,0.000238,-7.284202,0.000281,1.175355,0.500000,0.900000
7,7,5.223754,-5.223465,-0.710666,0.710784,0.500000,0.900000
